,content,tags,data,place
619,??영업안내??마타마타 카페는 1월 19일(화요일)부터 정상영업합니다???♂???카페 영업시간) pm1:00~pm9:00??카페 정기휴무) 매주 월요일 [애견동반가능]..특별방역대책기간으로 테이크아웃 카페영업이 가능하지만저희는 스튜디오 예약손님들이 프라이빗하게 편히 이용하시도록카페는 기간동안 휴무하기로 결정하였으니 양해부탁드립니다?...?? #마타마타커피앤스튜디오 (애견동반손님 입장가능???♂?)??카페문의) 053-254-2002??스튜디오) 촬영예약 카톡문의 wooungmama.,['#마타마타커피앤스튜디오'],2021-01-15,마타마타 커피 앤 스튜디오
620,밥 생각은 없고.. 저녁 티타임..오늘도 날씨가 너무 흐렸어.. 해가 그리웠던 날........#홈티타임 ...#홈카페 #간단식사 #한그릇 #daily #dailygram #티타임 #teatime #일상소통 #일상 #사진 #사진기록 #사진소통 #집콕 #집콕스타그램 #코로나일상 #오늘기록 #빈티지사랑 #엔틱사랑 #올드엔틱 #레트로감성 #레트로 #빈티지그릇,"['#홈티타임', '#홈카페', '#간단식사', '#한그릇', '#daily', '#dailygram', '#티타임', '#teatime', '#일상소통', '#일상', '#사진', '#사진기록', '#사진소통', '#집콕', '#집콕스타그램', '#코로나일상', '#오늘기록', '#빈티지사랑', '#엔틱사랑', '#올드엔틱', '#레트로감성', '#레트로', '#빈티지그릇']",2021-01-15,
621,"요새 빠져있는 #집콕아이템??.진작 해줄껄~ㅋㅋㅋ너무 좋아하는 오르다교구들??.굿나잇??#불금인데,#야호!#집이조용하네??","['#집콕아이템??.진작', '#불금인데', '#야호!', '#집이조용하네??']",2021-01-15,
622,집에서 제대로 #먹방#치즈닭갈비#닭갈비#춘천닭갈비#양념닭갈비마지막은 #볶은밥한국인은 밥이징~ ㅋ#홈식당 #집콕생활 #방콕생활#집밥스타그램 #먹방스타그램#코로나일상 #소소한일상,"['#먹방', '#치즈닭갈비', '#닭갈비', '#춘천닭갈비', '#양념닭갈비마지막은', '#볶은밥한국인은', '#홈식당', '#집콕생활', '#방콕생활', '#집밥스타그램', '#먹방스타그램', '#코로나일상', '#소소한일상']",2021-01-15,
623,얼음썰매#얼음썰매 #겨울놀이 #육아 #코로나일상,"['#얼음썰매', '#겨울놀이', '#육아', '#코로나일상']",2021-01-15,
624,#과메기이번 겨울 첫 과메기느므 맛있어서 눙물이 난다??...#8살 #남자아이 #아역배우 #배우꿈나무 #이서준 #이례엔터테인먼트 #아들스타그램 #애스타그램 #먹스타그램 #요리스타그램 #맛스타그램 #집밥그램 #일상 #요리일상 #코로나일상 #코로나방학 #오늘의메뉴 #불금 이지만 #그날이그날같은 #주말 #저녁메뉴 #저녁식사 오늘도 #술상,"['#과메기이번', '#8살', '#남자아이', '#아역배우', '#배우꿈나무', '#이서준', '#이례엔터테인먼트', '#아들스타그램', '#애스타그램', '#먹스타그램', '#요리스타그램', '#맛스타그램', '#집밥그램', '#일상', '#요리일상', '#코로나일상', '#코로나방학', '#오늘의메뉴', '#불금', '#그날이그날같은', '#주말', '#저녁메뉴', '#저녁식사', '#술상']",2021-01-15,
625,하다하다 할 일이 없어서새 모이를 사서뒷산 새들한테 뿌려주러 다닌다.비둘기들 먹는거 한참 보다가 옴 ?? #코로나일상 #새모이주기 #아들스타그램 #아들의취미 #아들산책시키기,"['#코로나일상', '#새모이주기', '#아들스타그램', '#아들의취미', '#아들산책시키기']",2021-01-15,
626,#안습 #코로나일상 #카페텅텅 #잠실역 #롤링핀 #빵집 #카페 #향군타워 #직장스타그램 #임원스타그램 #불금?? #빵스타그램,"['#안습', '#코로나일상', '#카페텅텅', '#잠실역', '#롤링핀', '#빵집', '#카페', '#향군타워', '#직장스타그램', '#임원스타그램', '#불금??', '#빵스타그램']",2021-01-15,
627,"강원도 정선에서 무지개송어 낚시를 즐기는 낚그님입니다??이 구역에서 낚시한 경험이 있는분!? 잡은 어종이 있으면 댓글 남겨주세요^^???낚그님은 자연산 송어를 바라며 강원도로 고고!채비: 오마이갓피싱 스푼어종: #송어 #무지개송어물 맑고 이쁜 자연에서 함께한 추억???태그란에 보시면 지역 태그가 추가되었어요(요렇게 #낚그_강원) 지역태그 활용하시면 편하게 정보 찾으실 수 있어요낚시 사진 올리실 때 지역태그 함께 달아주시면 감사하겠습니다^^???내가 방문한 지역의 낚시 태그도 추가합니다(요렇게 #정선낚시) 그 지역 낚시를 태그를 이용해서어느 지역의 낚시 정보를 태그를 통해 정보를 쉽게 얻을 수 있습니다???Pic from : @b__y_f??위치 :강원도 정선군 지장천???좋아요 와 댓글은 페이지 운영에 큰 힘이 됩니다. 오늘도 방문 해주셔서 감사해요??혹시 부족한 내용과 오류가 있을 수 있어요! 참고 용으로 활용 해주세요??잘못된 내용에 대한 문의 언제든지 문의 주시면 됩니다!?????낚시방법, 낚시위치,미끼, 잡은어종 정보를 공유합니다?#낚시그라운드 #낚시 #송어낚시#낚스타그램 #낚시스타그램 #앵글러#낚시여행 #낚린이 #도시어부2#lure#낚시하는여자 #댓글 #fishing #취미 #코로나일상","['#송어', '#무지개송어물', '#낚그_강원)', '#정선낚시)', '#낚시그라운드', '#낚시', '#송어낚시', '#낚스타그램', '#낚시스타그램', '#앵글러', '#낚시여행', '#낚린이', '#도시어부2', '#lure', '#낚시하는여자', '#댓글', '#fishing', '#취미', '#코로나일상']",2021-01-15,강원도 정선
628,.입안이 헐어도 초밥먹구싶어서 포장. 이 집은 솔직히 초밥보다 주변 다른게 다 맛있어.. 심지어 샐러드맛집임ㅋㅋㅋ 얼른 포장말구 식당가서 먹구싶다...??....#일상 #저녁 #포장초밥 #맛스타그램 #저녁메뉴 #코로나일상,"['#일상', '#저녁', '#포장초밥', '#맛스타그램', '#저녁메뉴', '#코로나일상']",2021-01-15,
629,혼자 먹고살겠다고 정성껏 끓인 미미네 떡볶이..혼자 먹으니까 맛없다~~ #혼밥 #워킹맘일상 #코로나일상 #미미네떡볶이 #혼자 #저녁,"['#혼밥', '#워킹맘일상', '#코로나일상', '#미미네떡볶이', '#혼자', '#저녁']",2021-01-15,
630,오랜만에.따듯한 날이라 사람 없는곳으로. . . 아점을 먹으러.ㄱㄱ#따듯한곰국 #삼겹살 #가리비구이 #낚시 #나들이 #얼죽아 #아아 #텐트안에서 #코로나끝나면 #캠핑 #가보자 #1년내내 #나들이만함 #코로나일상 #평일 #아빠와아들 #더크면 #아쉬울듯 #사랑해 #아들스타그램 #초딩스타그램 #초딩맘 #방학중,"['#따듯한곰국', '#삼겹살', '#가리비구이', '#낚시', '#나들이', '#얼죽아', '#아아', '#텐트안에서', '#코로나끝나면', '#캠핑', '#가보자', '#1년내내', '#나들이만함', '#코로나일상', '#평일', '#아빠와아들', '#더크면', '#아쉬울듯', '#사랑해', '#아들스타그램', '#초딩스타그램', '#초딩맘', '#방학중']",2021-01-15,"Busan 釜山, South Korea"
631,#긴머리싹둑#머리자른날2021/01/13 #루빈스타그램??거의 허리까지 오던 긴머리를 겨우겨우 꼬드겨서정말 5살 이후 처음으로 싹둑 자름???♀?태어날때부터 남다른 머리숱 자랑하던 우리따님^^;안먹어도 잘자라는 머리카락은 항상 가장 신기한인체의비밀이고ㅋ키는 안커도 머리길이 만큼은 언제나 치렁치렁라푼젤같다며 좋아하던 울공주님??큰결심 해줘서 너무 고맙다??????긴머리 감고 말리는것도 가끔은 너무 피곤하게여겨지는 불량엄마라서 정말 미안하지만ㅠ앞으로도 니머리는 금방금방 자랄꺼니까너무 아까워하지마 딸??머리자르고 나니 정말 훌쩍 큰 초등언니느낌??1학년은 거짓말처럼 날아가버리고ㅠㅠ괜히 2학년된것 같아서 조금 억울하게 느껴지지만그래도 새해에는 상황에 관계없이우리만의 방식대로 열심히 살아보장??머리가 짧아져도 엄마눈엔 언제나 공주님??나의사랑 루블리??#긴머리안녕#초등2학년#초등언니#벌써9살#너는나의공주#언제나공주#사랑해우리딸??#코로나일상#새해첫일정#머리자르기#일상#초등스타그램#키즈스타그램????#엄마일기#육아일상#내보물#내사랑,"['#긴머리싹둑', '#머리자른날2021/01/13', '#루빈스타그램??거의', '#긴머리안녕', '#초등2학년', '#초등언니', '#벌써9살', '#너는나의공주', '#언제나공주', '#사랑해우리딸??', '#코로나일상', '#새해첫일정', '#머리자르기', '#일상', '#초등스타그램', '#키즈스타그램????', '#엄마일기', '#육아일상', '#내보물', '#내사랑']",2021-01-15,
632,KBS 인기드라마였던 '한 번 다녀왔습니다'의오윤아님 귀걸이에요!체인형의 세련된 이어링 겨울옷에도 찰떡이쥬??써네악세사리 구경하러오세요~!.......#금요일#불금#집콕#코로나일상#데일리#일상스타그램#주얼리그램#루미나주얼리#체인귀걸이#링귀걸이#럭셔리#러블리#훈남#훈녀#셀카#셀피#셀스타그램#여친선물#산물추천#주얼리선물#데일리템#포인트#맞팔#소통#인친#팔로미#f4f,"['#금요일', '#불금', '#집콕', '#코로나일상', '#데일리', '#일상스타그램', '#주얼리그램', '#루미나주얼리', '#체인귀걸이', '#링귀걸이', '#럭셔리', '#러블리', '#훈남', '#훈녀', '#셀카', '#셀피', '#셀스타그램', '#여친선물', '#산물추천', '#주얼리선물', '#데일리템', '#포인트', '#맞팔', '#소통', '#인친', '#팔로미', '#f4f']",2021-01-15,
633,사진박제 해야디????,[],2021-01-15,
634,#연태고량주 + 홍어그립다 흑산도 #홍어 ??놀이터에서 3시간기다림에도 체력이 필요~하아~~~#코로나 애 #혼술 도 일상사르르 몸이 녹는다~~~~??????#코로나일상 #놀이터대기조 #혼놀 #혼술 #niceusana,"['#연태고량주', '#홍어', '#코로나', '#혼술', '#코로나일상', '#놀이터대기조', '#혼놀', '#혼술', '#niceusana']",2021-01-15,
635,????안녕하세요벌써 행복한 금요일이네요 ???코로나가 심해지면서 ‘집콕’인 일상에다양한 취미들이 생기고 있거나홈인테리어에 관심이 많아지셨을 것 같아요.?라탄공예를 집에서도 즐기실 수 있도록기본적인 도구와 환심을 판매하고 있으니관심있으신 분들은 문의주세요.????? 라탄공예 “스타터 키트”?? 공예가위/줄자/송곳 3종set?? 공예가위/줄자/송곳/분무기 4종set?? 환심(2mm) 100g/250g/500g????????? ??? ??_???? OPEN EVENT(15~20% 할인)?? 원데이클래스/취미반/정규반 상시모집?? 예약/문의 DM 또는 카카오 오픈채팅 ‘AROOM’?? 반려견 동반 가능?? 수시 소독?환기/손소독제 비치/마스크 착용?? 100% 예약 운영(1:1~일행 1:3까지 가능),[],2021-01-15,Aroom Studio
636,#초등맘#2021년 개정 교육과정과 #비대면학습 에 대한 궁금증을 풀어줄...초등학교 #입학준비#청림life ..#데일리그램 #일상소통 #육아스타그램 #소통 #좋아요반사 #좋아요테러 #코로나일상 #가정보육 #육아소통 #8세맘 #자매스타그램,"['#초등맘', '#2021년', '#비대면학습', '#입학준비', '#청림life', '#데일리그램', '#일상소통', '#육아스타그램', '#소통', '#좋아요반사', '#좋아요테러', '#코로나일상', '#가정보육', '#육아소통', '#8세맘', '#자매스타그램']",2021-01-15,
637,"???에그톡과 함께라면 노래가 절로 나오는 개운찡??집에서 한번도 물감놀이 못해줘서궁여지책으로 구입한건데 개운이 너무 좋아해요??매일 아침 눈뜨면 계란미술 하자고 하네요ㅋㅋㅋㅋ?? 파레트, 물 등 준비물이 필요없어요.? 물티슈로 간편하게 닦여서 거울, 화이트보드도 OK? 계란모양과 사이즈가 딱 아이들의 손에 맞아요? 전용 그림책 3권까지 함께 가니 걱정마세요?우리 집콕으로 힘들잖아요,엄마의 커피타임을 즐길 수 있도록 해주는 에그톡??하루 당겨서 오늘 오픈했어요!??? 1/15-21 에그톡 미술놀이세트 공구진행합니다.프로필 링크 타구 오세요???????#에그톡 #집콕놀이 #집콕놀이아이템 #미술놀이 #미술놀이추천 #간단한미술놀이","['#에그톡', '#집콕놀이', '#집콕놀이아이템', '#미술놀이', '#미술놀이추천', '#간단한미술놀이']",2021-01-15,
638,"#집콕육아 #3살터울 #윤민자매?? 매일 집, 집, 집아우 답답해??..#윤이?? #민이???♀? #데일리그램 #일상소통 #육아스타그램 #소통 #좋아요반사 #좋아요테러 #코로나일상 #코로나육아 #가정보육 #육아소통 #5세맘 #8세맘 #자매스타그램","['#집콕육아', '#3살터울', '#윤민자매??', '#윤이??', '#민이??\u200d♀?', '#데일리그램', '#일상소통', '#육아스타그램', '#소통', '#좋아요반사', '#좋아요테러', '#코로나일상', '#코로나육아', '#가정보육', '#육아소통', '#5세맘', '#8세맘', '#자매스타그램']",2021-01-15,
639,거지존을 못버티고 숏단발??몽실이 같다며 딸은 싫어했지만일단 기분전환 확실하고 염색도 내맘엔 드니까 ㅎ쬐금 다시 길러서 태슬컷 도전~~~,[],2021-01-15,"Haeundae, Busan"
640,"안녕하세요 떡볶이 아줌마 미리예요 ㅋㅋ아니 누가 떡볶이를 10팩씩 주문 주시는건지 ????요거 한팩에 2인분입니다 여러분딱 맛있게 먹을 만큼,조금만 주문하셔도 됩니다! 요즘 같이 외식하기 힘든 시기에 집에서 먹을 수 있는 스페셜한 한 끼가 아닐까 싶어요저 맛없는거 제일 싫어하는, 먹을거에 아주 깐깐한 아줌마인데 저엉말 너무 맛있어요곱창과 떡볶이에 진심인 분이 만든거 맞습니다 ????????가로수길 맛집 탄야의 한우곱창떡볶이를 웨이팅 없이 집에서 간편하게 즐겨보세요 ??충분한 양을 준비했지만 재고 소진시 조기마감 될 수 있습니다??공구 첫 날 주문폭주로,시간 단위로 배송일이 달라질 수 있습니다빠른 배송 원하신다면 1초라도 빠른 구매를 부탁드립니다??구매는 사이트를 이용해주세요 ??주의- 썸타는 관계시 비추드립니다..젓가락을 못내려놓고 이성의 끈을 내려놓을 수 있음 주의..................????#온국민소울푸드 #곱창 #떡볶이#곱창떡볶이 ??????","['#온국민소울푸드', '#곱창', '#떡볶이', '#곱창떡볶이']",2021-01-15,
641,?????♀? #셀프단발 #코로나일상,"['#셀프단발', '#코로나일상']",2021-01-15,이제 퇴근이다!!!
642,밥멀 해줘도한 그릇으로 끝내고있는 어린이들이지만다 덮밥이 됨 ㅋㅋㅋ나름 챙겨먹고엄마에게 먹을때마다사진보내주고 즐점하라고하는 아들데우고동생까지 챙겨먹인게 작년 내내 거의 그랬나보다올해는 방학지나면학교도가고축구도하고밥은 그만 챙겨먹게되길2월까지만 더 잘해보자!!!#밥 먹기#삼시세끼 #아들맘#코로나 그만#밥 챙기는 중딩#반찬 no#한 그릇 ?? #코로나일상#홈쿡#집밥,"['#밥', '#삼시세끼', '#아들맘', '#코로나', '#밥', '#반찬', '#한', '#코로나일상', '#홈쿡', '#집밥']",2021-01-15,
643,달다구리한 바나나디저트??.멋부리며 예쁘게 잘라준 바나나에 아몬드 솔솔.부드러운 바나나에 부드러운 우유크림의 만남.내마음대로 레시피로 오늘도 맛난 간식타임??.부드럽고 달달하고 고소~한 나름 영양듬뿍 간식,[],2021-01-15,South Korea
644,어제 주차장 가는길에 지상으로 잠깐 나와 5분 바람쐬는데 그것마저도 너무 행복해 날아갈 것 같은 딸냄이??#작은것에감사하며 #소확행 #딸냄이 #콧바람슝슝?? #5분산책 #아파트단지 #코로나일상 #집콕,"['#작은것에감사하며', '#소확행', '#딸냄이', '#콧바람슝슝??', '#5분산책', '#아파트단지', '#코로나일상', '#집콕']",2021-01-15,
645,집순이의 일상 .#집콕육아 #둘만의시간 #길고도짧은하루 #여니그램 #일상 #코로나일상 #장비템한가득 #점점쌓이는중,"['#집콕육아', '#둘만의시간', '#길고도짧은하루', '#여니그램', '#일상', '#코로나일상', '#장비템한가득', '#점점쌓이는중']",2021-01-15,
646,F?r?i?d?a?y? ?T?a?b?l?e???카페대신 안전한 집에서 #방구석카페 ??코토세라의 빌라리 테이블웨어로카페분위기 뿜뿜한 금요일을 만들어보세요!?????????????오늘도 코토세라와 함께 건강한 #코로나일상#일상 #저녁뭐먹지 #카페스타그램 #홈카페 #홈카페인테리어,"['#방구석카페', '#코로나일상', '#일상', '#저녁뭐먹지', '#카페스타그램', '#홈카페', '#홈카페인테리어']",2021-01-15,
647,#광양 #코로나일상 #가정식피자 #놀이요즘 같이 밖에 못 나가는 코로나 생활집에서 아이들과 가정식 피자 만들기 도전그래두 생각외로 잘 만드는 울 이쁜이들먹기도 일등인 우리 아들 딸  ㅎㅎㅎ,"['#광양', '#코로나일상', '#가정식피자', '#놀이요즘']",2021-01-15,
648,피로 회복엔 당이 최고#직장인 #맛집스타그램 #먹방 #먹팔해요 #먹팔맞팔 #먹는게남는거 #여행가고싶다 #코로나일상 #창원 #카페,"['#직장인', '#맛집스타그램', '#먹방', '#먹팔해요', '#먹팔맞팔', '#먹는게남는거', '#여행가고싶다', '#코로나일상', '#창원', '#카페']",2021-01-15,
649,#부산#기장#울산#기장에서울산으로#간절곶#간절곶우체통#바다뷰#바다색깔예술#힐링타임#간만에산책#바람이장난아님#코로나조심#코로나일상#평일일상ㅡㅡㅡㅡ사람들도많이없고오랫만에 외출로 신이남ㅋㅋㅋㅋㅋㅋ,"['#부산', '#기장', '#울산', '#기장에서울산으로', '#간절곶', '#간절곶우체통', '#바다뷰', '#바다색깔예술', '#힐링타임', '#간만에산책', '#바람이장난아님', '#코로나조심', '#코로나일상', '#평일일상ㅡㅡㅡㅡ사람들도많이없고오랫만에']",2021-01-15,간절곶
650,거진 3일째? 감금 수준.오디오 미팅으로 함부로 소리도 못내고 더 숨막힘+일은 계속 밀림내 할일도 있는데ㅠㅠㅠ내일은 나갈수 있겠지..나중에 생각해보면 이것도 추억...???#코로나일상 #재택근무 #직장인스타그램 #때려쳐,"['#코로나일상', '#재택근무', '#직장인스타그램', '#때려쳐']",2021-01-15,
651,스메그 반죽기 테스트하느라 이모랑  베이글 2배합 돌려 굽고??굴러댕기는 사과랑 귤로 잼도 만들고나니  해넘어가네????ㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍㆍ#스메그반죽기 #베이글 #사과잼 인가 #귤잼 인가 #베이킹 #빵 #코로나일상,"['#스메그반죽기', '#베이글', '#사과잼', '#귤잼', '#베이킹', '#빵', '#코로나일상']",2021-01-15,
652,뽀쟉 뽀쟉 뽀쟉 뿌작 ??오늘부터 제일 좋아하는 동물은 펭귄입니다??..사람들의 웃음을 책임지는 유머레인저 레드?.미소는 내가 책임진다 ? @humor_ranger_red매일매일 올라오는 유머/감동/이슈 소식???.출처 : 유투브 개간지 네로 Nero..#귀엽 #귀여워쥬금 #귀여워라#귀여운짤 #귀여미 #귀여운거#학생다이어트 #코로나블루 #직장인커플#코로나데이트 #코로나일상 #퇴근샷#퇴근하고싶다 #직장인취미 #직장인일기#공부기록 #공스타그램 #공스타그램 #공시생일기,"['#귀엽', '#귀여워쥬금', '#귀여워라', '#귀여운짤', '#귀여미', '#귀여운거', '#학생다이어트', '#코로나블루', '#직장인커플', '#코로나데이트', '#코로나일상', '#퇴근샷', '#퇴근하고싶다', '#직장인취미', '#직장인일기', '#공부기록', '#공스타그램', '#공스타그램', '#공시생일기']",2021-01-15,
653,"한여름에는 둑에서 한시간씩 광합성하고,장마때부터는 주2회 6개월째 광선치료중아토피에는 비타민D가 매우중요하다.하지만...ㅎㅎ점점 까매진다...하얗던 얼굴이 기억이 안나네ㅎㅎ가을즈음.서울대학병원에 가기위해서 지하철을 탔는데.옆에 할머니께서 나보고 한국사람인지 물을 정도이니ㅎㅎ 어지간히 까맣게 타버렸나보다??하지만.건강할수만 있다면야~~까만 얼굴따위~머가 중요하겠으~~??오늘도 아침부터 병원 두군데 들렸다가서점에 책 보고~~이렇게 하루가 지나는구나!이번주말은.독서하며~~.다음주부터는 열일 시작해보자꾸나~쉴만큼 쉬었잖아???...#코로나일상#휴가중#왜관#칠곡#약목#북삼#치매예방강사#어르신인지놀이연구소#소확행#아토피안#건강이최고","['#코로나일상', '#휴가중', '#왜관', '#칠곡', '#약목', '#북삼', '#치매예방강사', '#어르신인지놀이연구소', '#소확행', '#아토피안', '#건강이최고']",2021-01-15,
654,900일인지도 모르고 지나간 900일^^; 다행히 그날 길다다가 예쁜 샵 앞에서 찍은 사진으로 위로해본다??(With 다른날사진도 ㅎㅎ)#29개월아기 #육아일상 #코로나일상#오늘은903일#코로나땜에아직도외할미댁#금방갈줄알고옷도없어#같은거돌려입는중ㅎㅎ#시냇가에심은??주원,"['#29개월아기', '#육아일상', '#코로나일상', '#오늘은903일', '#코로나땜에아직도외할미댁', '#금방갈줄알고옷도없어', '#같은거돌려입는중ㅎㅎ', '#시냇가에심은??주원']",2020-12-14,
655,"예쁜 ' #아기랑 ?? 무지개 #공작 채우기 놀이 ' 후기 감사해요??...#Repost @minhye0318? ? ? ? ? ?규민이가 집중하고 넘 좋아했던 놀이시간, 공작 날개?를 채우면서 넘 재밌어하는데,,, 지켜보는 엄마 뿌-듯! 반항하고 화내고 점점 힘에 부치기 시작하는 조짐이 보이지만 잠깐이라도 집중하며 놀 수 있어서 좋았네! 또 놀자!?????♀? #17개월아기 #집콕놀이 #황금돼지띠아기...#daily #색깔놀이 #물감놀이 #일상 #일상스타그램 #집콕스타그램 #아들맘 #육아맘 #육아소통 #육아스타그램 #집콕 #육아 #생후17개월 #겨울 #코로나일상 #아기랑놀이 #차이","['#아기랑', '#공작', '#Repost', '#17개월아기', '#집콕놀이', '#황금돼지띠아기...', '#daily', '#색깔놀이', '#물감놀이', '#일상', '#일상스타그램', '#집콕스타그램', '#아들맘', '#육아맘', '#육아소통', '#육아스타그램', '#집콕', '#육아', '#생후17개월', '#겨울', '#코로나일상', '#아기랑놀이', '#차이']",2021-01-15,
656,#광양 #집밥 #코로나일상 #굴전 #굴김치 #능성어구이 #손두부 #서리태깨두부#떡볶이 #굴회 #돼지감자김치 #된장국집에서 포식하기 요것저것 간단히 요리해서진로에 한잔 ~~~ 굿이어랑 ♡♡♡,"['#광양', '#집밥', '#코로나일상', '#굴전', '#굴김치', '#능성어구이', '#손두부', '#서리태깨두부', '#떡볶이', '#굴회', '#돼지감자김치', '#된장국집에서']",2021-01-15,
657,#코로나일상 #집콕 폐해신혼집 마냥 맨날 집꾸미기그래서 카드값이 줄질않지..티끌모아 카드값 ????여보..미안..또 주문한게 오고있어??#오늘의집 #달력 #2021달력#집스타그램#인테리어소품 #인테리어 #집꾸미기 #벽꾸미기 #벽달력 #쑨하우스 #예쁜집꾸미기,"['#코로나일상', '#집콕', '#오늘의집', '#달력', '#2021달력', '#집스타그램', '#인테리어소품', '#인테리어', '#집꾸미기', '#벽꾸미기', '#벽달력', '#쑨하우스', '#예쁜집꾸미기']",2021-01-15,
658,#광양 #집밥 #코로나일상 #돼지감자돼지감자로 깍두기 담기 일일이 씻어내니 아주 손이 많이 가네요그래도 맛있게 담았어용 ~~~~~,"['#광양', '#집밥', '#코로나일상', '#돼지감자돼지감자로']",2021-01-15,
659,"#드림캐쳐 #영어그림책추천 너무 예쁘고 착한 Miss Nelson 선생님.. 최악의 버릇없고 무례한 207 반 아이들.. 어느 날 상냥한 Nelson선생님이 사라지고, 마녀같은 Miss Swamp 선생님이 옵니다. 아이들은 Nelson 선생님을 그리워하며 찾아다니고.. 드디어 착해진 아이들 앞에 Nelson선생님이 다시 찾아오십니다. 과연 그 무시무시한 Miss Swamp선생님은 누구였을까요? ^^ 너무 재미있는 그림책 #함께읽어요 ..They were the worst-behaved class in the whole school..“we will have no story hour today. Keep your mouth shut. Sit perfectly still! and if you misbehave, you will be sorry.”.Back home Miss Nelson took off her coat and hung it in the closet (right next to an ugly black dress.).#missnelsonismissing #jamesmarshall #harryallard #영어그림책 #그림책의힘 #그림책유대감 #도서추천 #책추천 #그림책추천 #독서스타그램 #북스타그램 #책스타그램 #책읽는엄마 #그림책읽어주는엄마 #독서습관 #그림책의기적 #코로나일상 #사회적거리두기 #집밖은위험해 #드림캐쳐 #송파쌤 #글마루도서관 #picturebook #송파어린이영어도서관","['#드림캐쳐', '#영어그림책추천', '#함께읽어요', '#missnelsonismissing', '#jamesmarshall', '#harryallard', '#영어그림책', '#그림책의힘', '#그림책유대감', '#도서추천', '#책추천', '#그림책추천', '#독서스타그램', '#북스타그램', '#책스타그램', '#책읽는엄마', '#그림책읽어주는엄마', '#독서습관', '#그림책의기적', '#코로나일상', '#사회적거리두기', '#집밖은위험해', '#드림캐쳐', '#송파쌤', '#글마루도서관', '#picturebook', '#송파어린이영어도서관']",2021-01-15,
660,오스카밥상 #참치마요덮밥..울애기 최애 한그릇 요리는바로 바로 참치마요덮밥입니다..밥1그릇.맛간장 3스푼. 계란 2개참치9반캔 .김가루 한주먹. 통깨조금비벼~비벼서 소고기미역국. 살얼음동치미나콩나물김칫국과 드셔도 너무 맛나용..#참치마요#한그릇요리#국물과함께#집스타그램#밥스타그램#쿡스타그램#일상 #집밥 #코로나일상 #육아맘#맞팔해요 #맞팔 #좋아요반사 #좋반#좋반환영 #인친환영 #육아 #유아식#선팔환영 #인친 #쿡스타그램 #팔로우미#좋아요 #팔로워 #팔로잉 #2021년,"['#참치마요덮밥..울애기', '#참치마요', '#한그릇요리', '#국물과함께', '#집스타그램', '#밥스타그램', '#쿡스타그램', '#일상', '#집밥', '#코로나일상', '#육아맘', '#맞팔해요', '#맞팔', '#좋아요반사', '#좋반', '#좋반환영', '#인친환영', '#육아', '#유아식', '#선팔환영', '#인친', '#쿡스타그램', '#팔로우미', '#좋아요', '#팔로워', '#팔로잉', '#2021년']",2021-01-15,
661,??어제는 자기전에 앤서니 브라운의 돼지책을 읽었다.책 내용과는 무관하지만 괜히 생각나 ㅋㅋㅋ????#아이간식 #감자튀김 #확찐자의길#코로나일상 #육아일상 #포동포동그램,"['#아이간식', '#감자튀김', '#확찐자의길', '#코로나일상', '#육아일상', '#포동포동그램']",2021-01-15,
662,"[공동구매]#소나BLE초음파키재기 ????? 아직도 벽에 선 그어가며 키재시나요??? 병원 갈때만 기다렸다가 가뭄에 콩나듯??? 느슨한 줄자로 정확하지않게??이젠 집에서도 편하고 정확하게 키재기하세요????지안이는 매일 키재자고 난리 ??올해 7살인 지안이는 스스로 키재기도 가능하답니다^^(단, 정확하지 않을 수 있음ㅋ)""엄마, 나 많이컸지? 얼마나컸어?""ㅋㅋ?키재기 버튼 하나면 바로 측정되고, 블루투스 기능을 통해 연동된 어플에 기록되요. 너무 편하게 키 성장 기록하고, 또 키 성장 예측, 성장 다이어리 기능도 있어서 아이가 자라는 동안 두고두고 유용하게 사용 가능하겠죠 ???? 프로필링크 클릭(~17일까지)?? 인터넷최저가 (정가 30%할인)???#소나키재기#소나키재기공구#공구오픈#공동구매#육아템#신생아#임산부#육아는아템빨#출산선물#설날선물#돌선물?","['#소나BLE초음파키재기', '#소나키재기', '#소나키재기공구', '#공구오픈', '#공동구매', '#육아템', '#신생아', '#임산부', '#육아는아템빨', '#출산선물', '#설날선물', '#돌선물?']",2021-01-15,"Gwangju, South Korea"
663,"복덩이는 원래 책을 좋아하는 아이라 그렇다치고,다복이는 한때 나는 책이 세상에서 제일 싫다며 거부반응까지 보였었는데.형아가 한국사 공부하는동안 옆에 가만히 앉아 같이 책을 들여다보니 신통방통하다.쉽고 글밥적은 동화책이 아니라, 저렇게 글씨가 빽빽한 역사책을 겁없이 도전하는게 기특하고 귀엽다.본인이 책을 엄청 잘읽고 사랑한다고 생각하는것 같다.^-^다복이가 책이랑 친해지도록, 그동안 기울였던 나의 노력을 생각하면서 내 궁댕이를 토닥여준다.앞으로도 이 행복한 고민은 한동안 쭉 계속될거같다. 아들들의 책사랑이 고마운 오늘이다♡#책육아#집콕육아#코로나일상","['#책육아', '#집콕육아', '#코로나일상']",2021-01-15,
