,content,tags,data,place
818,#반가워2021다들 떡국 드셨나요?저도 꾸역꾸역 한살 더 먹을려고 떡국을 끓였어요성시경님의 떡국장을 만들어서 고명으로 올렸더랬죠맛있게 먹고 한살 더 먹었습니당??...#8살 #남자아이 #아역배우 #배우꿈나무 #이서준 #이례엔터테인먼트 #아들스타그램 #애스타그램 #먹스타그램 #요리스타그램 #맛스타그램 #집밥그램 #일상 #요리일상 #코로나일상 #코로나방학 #집밥 #오늘의메뉴 #새해 #2021첫식사 #떡국 #떡국장,"['#반가워2021다들', '#8살', '#남자아이', '#아역배우', '#배우꿈나무', '#이서준', '#이례엔터테인먼트', '#아들스타그램', '#애스타그램', '#먹스타그램', '#요리스타그램', '#맛스타그램', '#집밥그램', '#일상', '#요리일상', '#코로나일상', '#코로나방학', '#집밥', '#오늘의메뉴', '#새해', '#2021첫식사', '#떡국', '#떡국장']",2021-01-01,
819,신축년이 밝아 왔네여~^^인친님들 항상 건강하시고 하시고자 하는 모든일들 소원성취 하시길 바랍니다~^♥^..#새해 #새해복많이받으세요 #새해맞이 #코로나일상 #집콕놀이 #방콕생활 #하루종일 #휴일즐기기 #연휴 #연휴시작 #팔로우#좋반 #테러반사 #좋아요 #인스타그램 #좋아요반사 #일상 #부산 #선팔하면맞팔 #소통 #dm #인친 #칼반 #코로나19이겨내자,"['#새해', '#새해복많이받으세요', '#새해맞이', '#코로나일상', '#집콕놀이', '#방콕생활', '#하루종일', '#휴일즐기기', '#연휴', '#연휴시작', '#팔로우', '#좋반', '#테러반사', '#좋아요', '#인스타그램', '#좋아요반사', '#일상', '#부산', '#선팔하면맞팔', '#소통', '#dm', '#인친', '#칼반', '#코로나19이겨내자']",2021-01-01,
820,?????????? ??? ???? ???????새해 첫날 산책으로 가볍게 시작!새해 복 많이 받으세요 ??,[],2021-01-01,
821,"*율 그림 어느 것일까요?..저거?땡!!!엄마야 틀렸더랬다..ㅋㅋㅋ그림 수업 너무 좋아하는데..언제 다시 갈 수 있을까..ㅠ아침에도 한 장 그려 놓고, 아빠랑 정신없이 놀고 있다;;여자아이가 저리 과격하게 노는 것을..주변 분들은 잘 모르신다..??...#2021년 #소띠해 #행복하소#새해복많이받으세요 #딸그림 #긴긴겨울방학#코로나일상 #집콕라이프","['#2021년', '#소띠해', '#행복하소', '#새해복많이받으세요', '#딸그림', '#긴긴겨울방학', '#코로나일상', '#집콕라이프']",2021-01-01,
822,#코로나 물러가라#새해복많이받으세요#건강#행복해요#가족여행#코로나일상#소원성취#사랑해요#연휴#맛집#음식#,"['#코로나', '#새해복많이받으세요', '#건강', '#행복해요', '#가족여행', '#코로나일상', '#소원성취', '#사랑해요', '#연휴', '#맛집', '#음식']",2021-01-01,
823,어제부터 기분이 좋다2021 굿모닝 ??올해에 좋은일 많을거라구이렇게 기분이 좋은가보다??마스크도 올해는 안녕하자 ??우리 모두 건강한 한해이길모두들 새해복많이받으세요 ???♀?..#새해복많이받으세요 #새해아침 #일상기록 #모두다이루어져라 #신년계획 #코로나사라져라.#마스크샷 #마스크싫어요 #코로나일상 #소소한행복 #집콕 #운동하고싶다 #운동하는여자 #무스탕 #날씨너무추워 #한겨울 #좋아요 #좋반 #lfl #happynewyear,"['#새해복많이받으세요', '#새해아침', '#일상기록', '#모두다이루어져라', '#신년계획', '#코로나사라져라.', '#마스크샷', '#마스크싫어요', '#코로나일상', '#소소한행복', '#집콕', '#운동하고싶다', '#운동하는여자', '#무스탕', '#날씨너무추워', '#한겨울', '#좋아요', '#좋반', '#lfl', '#happynewyear']",2021-01-01,방배동
824,2021 신축년은 쳐져있던 꽃망울이힘을내서 꽃 잎을 펼치듯이우리도 이 시기를 이겨내서행복했던 일상이 다시 돌아오기를바래본다.????#지난시간 잘 견뎠어#조금만 더 힘을 내자#코로나극복#코로나일상#집콕#20210101새해소망#소의해#신축년,"['#지난시간', '#조금만', '#코로나극복', '#코로나일상', '#집콕', '#20210101새해소망', '#소의해', '#신축년']",2021-01-01,
825,"#다엘이삭다윗이네한해를 마무리 하고, 새해의 첫 시간은 늘 주님과함께 가족 모두 온라인#송구영신예배 드리고, 꿀잠자고 일어났네요?? 햇살도 어여쁜 예쁜날?.어머님,아버님께서 직접 빗으신 정성스런 만두와떡국떡으로 아침 준비했어요??????? 늘 감사합니다?매년 새해 첫끼는 떡국먹으며 축복의 말 건네죠??.올 한해도 가족 모두 건강하고, 화목하며, 하나님더욱 사랑하는 우리 가족 되길바랍니다???.#새해복많이받으세요 #happynewyear #코로나일상#집콕#슬아홈#슬아키친 ???.","['#다엘이삭다윗이네한해를', '#송구영신예배', '#새해복많이받으세요', '#happynewyear', '#코로나일상', '#집콕', '#슬아홈', '#슬아키친']",2021-01-01,
826,#랜선새해인사 #새해복많이받으세요 #???♀????♂?..#2021년1월1일 #코로나일상#끝나길#??,"['#랜선새해인사', '#새해복많이받으세요', '#??\u200d♀???\u200d♂?..', '#2021년1월1일', '#코로나일상', '#끝나길', '#??']",2021-01-01,
827,#새해복많이받으세요 #happynewyear #일출 #일출라떼 #홈카페 #coffeetime #집콕생활 #코로나일상,"['#새해복많이받으세요', '#happynewyear', '#일출', '#일출라떼', '#홈카페', '#coffeetime', '#집콕생활', '#코로나일상']",2021-01-01,"Seoul, Korea"
828,-Happy new year연말은 가족과 함께 가요대제전 보며 모두의마블 하며 새해 맞이하기치킨도 함께ㅋ....#슬기로운집콕생활 #코로나일상 #연말집콕#모두의마블 #가요대제전 #새해복많이받으세요 #새해전야 #가족과함께#딸스타그램 #줌스타그램 #일상 #데일리 #소통 #인친,"['#슬기로운집콕생활', '#코로나일상', '#연말집콕', '#모두의마블', '#가요대제전', '#새해복많이받으세요', '#새해전야', '#가족과함께', '#딸스타그램', '#줌스타그램', '#일상', '#데일리', '#소통', '#인친']",2021-01-01,
829,"#YTN2021년, 신년 희망브리핑우리 2호 랍니다ㅋ??????#희망브리퍼#방송출연 #YTN#YTN뉴스채널#YTN뉴스채널출연#신년희망브리핑#희망브리핑#코로나시대#코로나블루#코로나일상#코로나집콕중#집콕스타그램#신년브리핑#뉴스채널#잘한다#딸스타그램#딸램일상#열살된딸램#새해첫날방송출연#새해첫날#새해복많이받으세요","['#YTN2021년', '#희망브리퍼', '#방송출연', '#YTN', '#YTN뉴스채널', '#YTN뉴스채널출연', '#신년희망브리핑', '#희망브리핑', '#코로나시대', '#코로나블루', '#코로나일상', '#코로나집콕중', '#집콕스타그램', '#신년브리핑', '#뉴스채널', '#잘한다', '#딸스타그램', '#딸램일상', '#열살된딸램', '#새해첫날방송출연', '#새해첫날', '#새해복많이받으세요']",2021-01-01,
830,집콕 뜨개질 ㅎㅎ처음 코바늘 시작할때 사슬뜨기도 제대로 못했는데이것저것 모아보니 벌써 저만큼...!#코바늘 #코바늘가방뜨기 #이제_대바늘연습하자 #탑다운니트 #대바늘니트 #취미스타그램 #코로나일상 #집에서놀기,"['#코바늘', '#코바늘가방뜨기', '#이제_대바늘연습하자', '#탑다운니트', '#대바늘니트', '#취미스타그램', '#코로나일상', '#집에서놀기']",2021-01-01,
831,크리스마스 선물교환식부터 담임 HBD를 가장한 2020마무리까지??7반 똥강아지들??..#정많고 #귀여운 #7반 #담임반 #똥강아지들 #bye2020 #welcome2021 #이제남은건 #생기부지옥 #?????♀? #쌤스타그램 #담임스타그램 #학교스타그램 #교사스타그램#학교일상 #코로나일상 #일상 #데일리,"['#정많고', '#귀여운', '#7반', '#담임반', '#똥강아지들', '#bye2020', '#welcome2021', '#이제남은건', '#생기부지옥', '#????\u200d♀?', '#쌤스타그램', '#담임스타그램', '#학교스타그램', '#교사스타그램', '#학교일상', '#코로나일상', '#일상', '#데일리']",2021-01-01,
832,퐁듀만들기♡세상 맛있게 먹는 아이들??...#초콜릿퐁듀#세남매간식 #코로나일상,"['#초콜릿퐁듀', '#세남매간식', '#코로나일상']",2021-01-01,분당구 판교동
833,< Adieu 2020!  2020.12.31 >?크리스마스때 미처 못다한 홈파티연말에 신년파티로!우리 가족 배터지게 먹고수고했어 2020년 외치고??2021년 카운트 다운 하면서새로운 한해를 격려한 밤???다들 졸린 눈 비비며 기다렸다가카운트다운 하고 다 자러감ㅋㅋ나 혼자 설거지 한보따ㅋㅋㅋ내년엔 온동네 사람들 다같이 파티할 수 있길!?#코로나일상 #홈파티 #저녁식사#신년파티 #로스트치킨 #파스타#우리가족 #사랑하자 #행복하자#코로나제발꺼져 #모두의소원#홈스타그램 #먹스타그램 #요리스타그램#가족스타그램 #저녁스타그램?#adieu2020 #goodbyedinner#homemade #yummy #familytime#instafood #instacook #momlife,"['#코로나일상', '#홈파티', '#저녁식사', '#신년파티', '#로스트치킨', '#파스타', '#우리가족', '#사랑하자', '#행복하자', '#코로나제발꺼져', '#모두의소원', '#홈스타그램', '#먹스타그램', '#요리스타그램', '#가족스타그램', '#저녁스타그램?', '#adieu2020', '#goodbyedinner', '#homemade', '#yummy', '#familytime', '#instafood', '#instacook', '#momlife']",2021-01-01,
834,2021. 1. 1 ??+1635 ??+726코로나로~~ 어린이집 방학으로~~집콕한지 8일째!아빠가게 잠시 다녀온거 말고는 집밖에 한번도 못나갔지만 .. 잘 놀아주고 있는 도도남매들^^태권도 관장님의 원격 수업덕에...집에서 체력단련중!!!!다한태권도 짱??????????.2021년 새해가 밝았어요~~ 모두 건강하고...행복한 한해 되세요! 올해는 도도남매 소식 자주 전할께요~새해복 많이 받으세요~?사랑합니다~.#39살동갑부부#6살#3살#행복한가족#도도남매#남매스타그램#코로나일상#??#집콕#힘듦#바쁜아빠#힘내요#??#새해복많이받으세요#?????♀?#다한태권도#관장님짱#센스최고##,"['#39살동갑부부', '#6살', '#3살', '#행복한가족', '#도도남매', '#남매스타그램', '#코로나일상', '#??', '#집콕', '#힘듦', '#바쁜아빠', '#힘내요', '#??', '#새해복많이받으세요', '#????\u200d♀?', '#다한태권도', '#관장님짱', '#센스최고']",2021-01-01,
835,#2021년 도두봉가려다 폐쇄되서 민오름으로 급턴!!!백만번 고민하다 나왔는데 좋네????나를위한 선물로 달달한 #바닐라라떼#디저트#나를칭찬해 #스담스담2012년엔 좋은일만 가득하길♡♡#해피뉴이어 #새복많이받으세요 #제주오름 #민오름 #제주맘 #제주살이 #제주감귤체험 #봉봉감귤체험농장 #코로나꺼져?? #코로나일상,"['#2021년', '#바닐라라떼', '#디저트', '#나를칭찬해', '#스담스담2012년엔', '#해피뉴이어', '#새복많이받으세요', '#제주오름', '#민오름', '#제주맘', '#제주살이', '#제주감귤체험', '#봉봉감귤체험농장', '#코로나꺼져??', '#코로나일상']",2021-01-01,
836,2021년 새해 첫아침풍경??ㅡㅡㅡ코로나로 어려운 시국이지만그래도 새해는 어김없이 돌아왔네요//ㅡㅡ#새해복많이받으세요?? #행복하시고건강하세요? #저를아는모든분들새해복많이받으세요???♀? #눈오는날#새해풍경#코로나일상#떡국맛있게드세요#새해흔한아침풍경,"['#새해복많이받으세요??', '#행복하시고건강하세요?', '#저를아는모든분들새해복많이받으세요??\u200d♀?', '#눈오는날', '#새해풍경', '#코로나일상', '#떡국맛있게드세요', '#새해흔한아침풍경']",2021-01-01,
837,2021년 새해가 되었네요. 올 해는 무엇보다 건강과 행복한 신축년이 되시길 바랍니다.#2021년 #신축년 #새해복많이받으세요#happynewyear #新年快?#olle #ollegolf #golfzon #おけましておめでとう??#남양주골프 #진접스크린 #스크린골프 #올레골프존 #홀인원맛집 #홀인원 #holeinone #코로나일상#진접맛집 #오남스크린골프 #오남맛집#진접골프,"['#2021년', '#신축년', '#새해복많이받으세요', '#happynewyear', '#新年快?', '#olle', '#ollegolf', '#golfzon', '#おけましておめでとう??', '#남양주골프', '#진접스크린', '#스크린골프', '#올레골프존', '#홀인원맛집', '#홀인원', '#holeinone', '#코로나일상', '#진접맛집', '#오남스크린골프', '#오남맛집', '#진접골프']",2021-01-01,
838,2021년 새해가 되었네요. 올 해는 무엇보다 건강과 행복한 신축년이 되시길 바랍니다.#2021년 #신축년 #새해복많이받으세요#happynewyear #新年快?#olle #ollegolf #golfzon #おけましておめでとう??#남양주골프 #진접스크린 #스크린골프 #올레골프존 #홀인원맛집 #홀인원 #holeinone #코로나일상#진접맛집 #오남스크린골프 #오남맛집#진접골프,"['#2021년', '#신축년', '#새해복많이받으세요', '#happynewyear', '#新年快?', '#olle', '#ollegolf', '#golfzon', '#おけましておめでとう??', '#남양주골프', '#진접스크린', '#스크린골프', '#올레골프존', '#홀인원맛집', '#홀인원', '#holeinone', '#코로나일상', '#진접맛집', '#오남스크린골프', '#오남맛집', '#진접골프']",2021-01-01,경기도 남양주 진접
839,"2020 년 12월 31일 ???? 2020 년 마지막 주, 유일한 외출 ??트리는 죄가 없는데... 진료 보고나와서 아팠다며 울고  화가 안 풀려 눈에 힘을 잔뜩줘서 더 크게 뜨고 무섭게 트리만 노려보는 중 ??-매 주 만나던 보고싶던 친구들을 5인 이상 집합금지로 못 만나며서로 아쉽다아쉽다 하고 있었는데  말도 안되게 미리 얘기도 없이우연히 소아과에서 모두 만남 ????#유일한만남의장소#소아과","['#유일한만남의장소', '#소아과']",2021-01-01,
840,"Our living room has grown into a jungle oasis this year. Swipe ?? to take a look at the photo taken in May. So much growth ? compare the size of the cactus, BOP,  rubber trees, and Norfolk pine. I really hope 2021 replicates the same magic. I have “tall” hope for PPP, watermelon peperomia, and nanouk tradescantia. ?? Thank you so much for all your frondship, and I wish you a happy new year! ??????...일년 사이에 정말 많이 자랐죠. 신기해요. 우리 아가들. ????...#urbanjungle #urbanjunglebloggers #indoorplants #indoorplantsdecor #indoorplants #plantlady #dogmom #plantsmakepeoplehappy #myplantaesthetic #myplantlovinghome #crazyplantlady #furrybotanist #iplanteven #houseplantsdecor #집사그램 #식물스타그램 #플랜테리어 #미국생활 #코로나일상","['#urbanjungle', '#urbanjunglebloggers', '#indoorplants', '#indoorplantsdecor', '#indoorplants', '#plantlady', '#dogmom', '#plantsmakepeoplehappy', '#myplantaesthetic', '#myplantlovinghome', '#crazyplantlady', '#furrybotanist', '#iplanteven', '#houseplantsdecor', '#집사그램', '#식물스타그램', '#플랜테리어', '#미국생활', '#코로나일상']",2021-01-01,
